frame,Period,Time [s],Home_1_x,Home_1_y,Home_2_x,Home_2_y,Home_3_x,Home_3_y,Home_4_x,Home_4_y,Home_5_x,Home_5_y,Home_6_x,Home_6_y,Home_7_x,Home_7_y,Home_8_x,Home_8_y,Home_9_x,Home_9_y,Home_10_x,Home_10_y,ball_x,ball_y
70,1,3.5,-11.224276191149755,-24.31041648565725,-20.1402398669064,17.793724706093435,6.2597813340958695,24.08013000354932,-8.446490596238498,26.417647058823526,-14.465036863346583,8.363209120904443,-0.6407082833133444,-3.3336134453781554,21.80249187090186,17.527811148443575,22.545968586362292,0.33471813527894767,5.51930418612141,13.96866991435401,-18.625014537319288,-6.9922199278729735,-12.845009912782515,16.50255467315543
71,1,3.55,-11.606763339467577,-24.28281425410693,-20.37348820536846,17.57724387660079,6.128047243301317,24.06891168418514,-8.674676627984525,26.381383963585435,-14.850918319779815,8.183231803342231,-0.8861403468053766,-3.5323086834734028,21.740805180078226,17.481083993629895,22.45079814717505,0.3410137783174676,5.360945108554162,13.828013568737298,-18.88228812434599,-7.261138761660561,-12.982384058366584,16.126547848365206
72,1,3.6,-11.99224390244995,-24.25403842358846,-20.60951359578612,17.355417089858946,5.996542453834984,24.057737178922032,-8.904393629451768,26.34375798319327,-15.23884743633949,8.002432118183904,-1.1339446498599202,-3.72923697478992,21.679216459820964,17.434431050704703,22.35259792847161,0.34751999355045626,5.203159163620306,13.688209188686756,-19.142619152635632,-7.533599799262454,-13.11345250546482,15.767800353237462
73,1,3.65,-12.381246330495614,-24.224545313752245,-20.848280636238165,17.12809887876751,5.865160693758462,24.046586181687296,-9.13552961984793,26.30472836134455,-15.628708876293338,7.820695951501683,-1.3840092116846563,-3.924233613445395,21.617720695676127,17.387848521260935,22.251549196807673,0.3542260032046016,5.045926541076376,13.549227319875456,-19.405989204645444,-7.8092686053529405,-13.23821525407724,15.426312187772211
74,1,3.7,-12.774299074003295,-24.194791244248663,-21.08975392480337,16.895143776226142,5.7337956911333166,24.035438386408146,-9.36797261838067,26.264254341736688,-16.020387302909064,7.63790918936774,-1.636222051487259,-4.117133893557437,21.55631287318994,17.34133260689152,22.14783321873898,0.36112102950659875,4.889227430678837,13.411038507976542,-19.672379862832685,-8.087810744606426,-13.356672304203812,15.102083351969485
75,1,3.75,-13.171930583371697,-24.165232534728094,-21.333898059560518,16.65640631513447,5.602341174021092,24.02427348701181,-9.60161064425769,26.222295168067234,-16.413767379454335,7.453957717854294,-1.890471188475388,-4.307773109243719,21.494987977908423,17.294879509189407,22.04163126082122,0.368194294683164,4.733042022184172,13.273613298663143,-19.94177270965462,-8.3688917816972,-13.468823655844574,14.795113845829235
76,1,3.8,-13.57466930899951,-24.13632550484096,-21.580677638588362,16.411741028392164,5.470690870483423,24.013071177425537,-9.836331716686658,26.1788100840336,-16.80873376919692,7.268727423033532,-2.1466446418567386,-4.495986554621847,21.433740995377846,17.248485429747518,21.93312458961013,0.37543502096097114,4.577350505348875,13.13692223760836,-20.214149327568485,-8.652177281299629,-13.57466930899951,14.505403669351525
77,1,3.85,-13.982799087822869,-24.10844575022078,-21.830081136306756,16.161139026894723,5.338758836713723,24.00181503580537,-10.072023854875283,26.13375833333332,-17.205171135404463,7.082104190977645,-2.4046304308390063,-4.681609523809527,21.37256691114426,17.202146570158796,21.82249447166143,0.38283243056674365,4.422133069929458,13.000935870485321,-20.489491299031506,-8.937332808088051,-13.982799087822869,14.546403308498853
78,1,3.9,-14.395625302927812,-24.08164597043382,-22.08219253249998,15.905137733521038,5.206540441433326,23.99050417722271,-10.308575078031211,26.087099159663858,-17.602964141344692,6.8939739077588555,-2.6643165746298507,-4.864477310924364,21.31146071075385,17.155859132016232,21.709922173530785,0.3903757457271908,4.267369905682386,12.865624742967164,-20.767780206500944,-9.224023926736763,-14.395625302927812,14.58581474936203
79,1,3.95,-14.812208723937694,-24.055898141029402,-22.337119683293377,15.644411149145867,5.074051381495394,23.979141600977663,-10.545873405362137,26.038791806722692,-18.0019974502853,6.704222459449369,-2.9255910924369957,-5.044425210084039,21.25041737975272,17.1096193169127,21.595588961774027,0.39805418866897924,4.113041202364137,12.730959400726995,-21.048997632434073,-9.511916201920151,-14.812208723937694,14.623679204368527
80,1,4.0,-15.231610120475985,-24.031174237556925,-22.59497044481229,15.379633274644007,4.941307353753082,23.967730306370413,-10.783806856075756,25.98879551820729,-18.402155725494012,6.512735732121335,-3.188342003468051,-5.221288515406162,21.18943190368698,17.063423326441175,21.47967610294681,0.40585698161883954,3.959127149731245,12.596910389437937,-21.33312515928812,-9.800675198312522,-15.231610120475985,14.660037885945695
81,1,4.05,-15.65289026216611,-24.007446235565787,-22.855852673182078,15.111478110890182,4.8083240550596,23.956273292701148,-11.022263449379736,25.937069537815127,-18.803323630238516,6.319399611846983,-3.4524573269307766,-5.394902521008408,21.12849926810283,17.017267362194595,21.362364863604867,0.41377334680342415,3.8056079375401453,12.463448254773134,-21.620144369520347,-10.089966480588249,-15.65289026216611,14.6949320065209
82,1,4.1,-16.07510991863151,-23.984686110605374,-23.11987422452816,14.840619658759152,4.675117182268103,23.944773559270025,-11.261131204481785,25.8835731092437,-19.205385827786515,6.124099984698503,-3.717825082032803,-5.565102521008402,21.067614458546387,16.971147625765873,21.243836510303908,0.4217925064495205,3.652463755547359,12.330543542405671,-21.910036845587978,-10.37945561342164,-16.07510991863151,14.728402778521511
83,1,4.15,-16.497329859495565,-23.962865838225024,-23.387142954975804,14.567731919125691,4.54170243223178,23.93323410537721,-11.500298140589564,25.82826547619048,-19.608226981405714,5.926722736748111,-3.9843332879818476,-5.73172380952381,21.00677246056381,16.92506031874798,21.124272309599647,0.4299036827837739,3.499674793509385,12.1981667980087,-22.202784169948302,-10.668808161487036,-16.497329859495565,14.760491414374965
84,1,4.2,-16.91861085438174,-23.941957393974164,-23.65776672065041,14.29348889286456,4.4080955018038495,23.921657930322873,-11.73965227691076,25.77110588235295,-20.01173175436383,5.7271537540679915,-4.251869963985605,-5.894601680672274,20.945968259701147,16.879001642733826,21.003853528047784,0.4380960980328936,3.347221241182716,12.066288567255341,-22.498367925058528,-10.957689689458789,-16.91861085438174,14.791239126508586
85,1,4.25,-17.33801367291347,-23.921932753402125,-23.931853377677356,14.018564580850544,4.274312087837423,23.910048033407172,-11.97908163265307,25.712053571428577,-20.415784809928567,5.525278922730337,-4.520323129251707,-6.053571428571427,20.885196841504637,16.8329677993164,20.88276143220409,0.44635897442357475,3.1950832883237865,11.934879395818712,-22.79676969337593,-11.245765762011228,-17.33801367291347,14.820687127349816
86,1,4.3,-17.754599084714144,-23.90276389205831,-24.209510782181958,13.74363298395835,4.140367887185718,23.8984074139303,-12.218474227024139,25.65106778711484,-20.8202708113676,5.320984128807368,-4.789580802987864,-6.20846834733894,20.82445319152039,16.78695499008858,20.761177288624253,0.45468153418251234,3.0432411246891533,11.803909829371918,-23.097971057357757,-11.532701943818708,-17.754599084714144,14.848876629326014
87,1,4.35,-18.16742785940724,-23.884422785492127,-24.49084679028961,13.469368103062784,4.006278596701897,23.886739071192416,-12.45771807923169,25.588107773109236,-21.225074421948644,5.114155258371255,-5.059531004401769,-6.359127731092439,20.763732295294545,16.740959416643356,20.639282363863998,0.46305299953643697,2.8916749400352657,11.673350413588125,-23.40195359946124,-11.818163799555535,-18.16742785940724,14.87584884486452
88,1,4.4,-18.57556076661615,-23.866881409252926,-24.775969258125635,13.19644393903858,3.872059913239191,23.875046004493683,-12.696701208483411,25.52313277310924,-21.630080304939426,4.904678197494206,-5.330061752701091,-6.505384873949573,20.703029138373182,16.69497728057364,20.517257924479026,0.4714625927120295,2.74036492411863,11.543171694140398,-23.70869890214366,-12.101816893896071,-18.57556076661615,14.901644986392753
89,1,4.45,-18.97805857596431,-23.850111738890067,-25.064986041815377,12.92553449276052,3.7377275336507267,23.86333121313426,-12.93531163398692,25.456102030812318,-22.03517312360764,4.692438832248463,-5.601061067093504,-6.64707507002802,20.642338706302482,16.649004783472364,20.39528523702512,0.4798995359359921,2.5892912666957386,11.413344216701923,-24.018188547862238,-12.383326791514666,-18.97805857596431,14.926306266338134
90,1,4.5,-19.373982057075132,-23.83408574995299,-25.358004997484255,12.65731376510336,3.603297154789658,23.851597696414338,-13.173437374949991,25.38697478991596,-22.440237541220963,4.4773230487061255,-5.872416966786716,-6.784033613445391,20.581655984628597,16.60303812693249,20.273545568057926,0.48835305143501984,2.438434157523062,11.283838526945758,-24.330404119074235,-12.662359057085627,-19.373982057075132,14.949873897127958
91,1,4.55,-19.762391979572087,-23.818775417991006,-25.655133981257595,12.39245575694185,3.468784473509281,23.839848453634062,-13.410966450580226,25.31571029411765,-22.845158221047125,4.259216732939478,-6.144017470988402,-6.9160957983193185,20.520975958897665,16.557073512546957,20.152220184133185,0.49681236143582197,2.2877737863571,11.154625170545081,-24.645327198236895,-12.938579255283308,-19.762391979572087,14.972389091189694
92,1,4.6,-20.142349113078552,-23.804152718553574,-25.956480849260736,12.131634469150754,3.334205186662693,23.828086484093625,-13.64778688008537,25.24226778711487,-23.24981982635384,4.0380057710206785,-6.415750598906243,-7.043096918767507,20.460293614655797,16.51110714190868,20.031490351806625,0.505266688165122,2.137290342954344,11.02567469317298,-24.962939367807472,-13.211652950782046,-20.142349113078552,14.993893060950626
93,1,4.65,-20.512914227217998,-23.790189627190003,-26.262153457619043,11.875523902604854,3.1995749911030344,23.816314787093177,-13.883786682673062,25.166606512605036,-23.65410702040879,3.813576049021947,-6.687504369747877,-7.164872268907562,20.399603937449157,16.465135216610626,19.911537337634,0.5137052538495723,1.9869640170713012,10.896957640502585,-25.28322221024321,-13.481245708256207,-20.512914227217998,15.014427018838234
94,1,4.7,-20.873148091613828,-23.77685811944969,-26.572259662457892,11.624798058178875,3.064909583683601,23.804536361932882,-14.118853877551011,25.088685714285702,-24.057904466479673,3.5858134530154757,-6.9591668027211,-7.281257142857147,20.338901912823815,16.41915393824572,19.792542408170945,0.5221172807158823,1.8367749984644064,10.76844455820703,-25.606157308001368,-13.747023092380065,-20.873148091613828,15.034032177279869
95,1,4.75,-21.222111475889474,-23.76413017088204,-26.886907319902612,11.380130936747605,2.9302246612574834,23.792754207912935,-14.352876483926899,25.008464635854352,-24.46109682783421,3.3546038690734648,-7.230625917033471,-7.392086834733885,20.278182526325978,16.373159508406914,19.674686829973254,0.5304919909907966,1.6867034768902087,10.640105991959416,-25.9317262435392,-14.008650667828018,-21.222111475889474,15.052749748702881
96,1,4.8,-21.558865149668357,-23.75197775703642,-27.20620428607858,11.14219653918579,2.7955359206778994,23.78097132433348,-14.585742521008399,24.925902521008403,-24.86356876774011,3.119833183268085,-7.501769731892757,-7.49719663865546,20.2174407635018,16.32714812868712,19.5581518695966,0.5388186069009961,1.5367296421051577,10.511912487432888,-26.259910599313937,-14.265793999274372,-21.558865149668357,15.070620945534673
97,1,4.85,-21.882469882573925,-23.740372853462226,-27.53025841711115,10.911668866368224,2.660859058798003,23.769190710494676,-14.817340008003193,24.84095861344538,-25.26520494946506,2.881387281671593,-7.772486266506604,-7.596421848739499,20.156671609897344,16.28111600067932,19.443118793596724,0.5470863506731831,1.3868336838657527,10.383834590300566,-26.59069195778282,-14.518118651393465,-21.882469882573925,15.087686980202605
98,1,4.9,-22.19198644422957,-23.729287435708784,-27.859177569125684,10.689221919169619,2.526209772471013,23.757415365696737,-15.04755696411899,24.75359215686273,-25.665890036276767,2.639152050356124,-8.04266354008272,-7.689597759103659,20.095870051058796,16.235059325976444,19.329768868529342,0.5552844445340241,1.2369957919285284,10.255842846235566,-26.924051901403132,-14.765290188859659,-22.19198644422957,15.103989065134144
99,1,4.95,-22.486475604258764,-23.71869347932552,-28.193069598247515,10.475529698464769,2.391603758550069,23.745648289239774,-15.27628140856342,24.663762394958,-26.065508691442954,2.393013375393906,-8.312189571828732,-7.776559663865552,20.03503107253229,16.188974306171403,19.218283360950224,0.5634021107102498,1.0871961560498846,10.127907800911004,-27.259972012632094,-15.006974176347285,-22.486475604258764,15.11956841275659
100,1,5.0,-22.764998132284923,-23.708562959861816,-28.532042360602034,10.271266205128413,2.2570567138883675,23.733892480424004,-15.503401360544217,24.571428571428562,-26.463945578231296,2.142857142857146,-8.580952380952382,-7.857142857142854,19.97414965986397,16.14285714285714,19.10884353741497,0.5714285714285765,0.937414965986413,9.999999999999993,-27.598433873926982,-15.242836178530688,-22.764998132284923,15.13446623549733
101,1,5.05,-23.02690412220236,-23.69887087577095,-28.87614817582292,10.076913899370567,2.122581153544573,23.722150330583318,-15.728833038696976,24.476570860566447,-26.86112504348814,1.8887010336391015,-8.84886351236792,-7.931246436352314,19.913221993801315,16.096704942981702,19.001583582548903,0.5793556178114514,0.7876298965610928,9.872118002995023,-27.939389767600723,-15.472601703651033,-23.65630184003637,16.94173282218439
102,1,5.1,-23.272700964989085,-23.68960431712187,-29.225217217577356,9.89218907874212,1.9881768653989695,23.710421799186648,-15.95260545936894,24.37925315904139,-27.25713016837434,1.6310899079174774,-9.115928613815917,-7.999024712107065,19.852249035897273,16.050518434913464,18.896449353255235,0.5871853165645504,0.6378085628633343,9.744372424665869,-28.282674775389168,-15.696236034217023,-24.529064311668183,18.711403967246454
103,1,5.15,-23.503185375893953,-23.680753396887447,-29.57902412304087,9.716616500129199,1.853840455537373,23.69870623773666,-16.174775838335336,24.279560294117644,-27.652083717629374,1.3707004206910156,-9.382176858743506,-8.060695798319312,19.791232942906277,16.0042992523759,18.793339624506714,0.594922303289259,0.48791606504904195,9.616901893601693,-28.62809467888385,-15.913764396304185,-25.383285547180336,20.443479670683548
104,1,5.2,-23.719154070165867,-23.672308228040542,-29.937343529388944,9.54972092041794,1.7195685300456134,23.687002997735995,-16.395401391371365,24.177577093059455,-28.046108455992712,1.1082092269584436,-9.647637420597874,-8.116477808901333,19.730175871582645,15.95804902909245,18.69215317127602,0.6025712135870123,0.33791750327419834,9.489845038391593,-28.975455259676277,-16.125212015988044,-26.218965546572868,22.137959932495605
105,1,5.25,-23.92140376305372,-23.664258923554023,-30.299950073797106,9.39102709649449,1.5853576950094848,23.67531143068733,-16.614539334252214,24.073388383131032,-28.439327148203844,0.8442929817185529,-9.912339472826162,-8.16658885776532,19.669079978680713,15.911769398786603,18.592788768536025,0.610136683059217,0.18777797769470084,9.36334048762469,-29.32456229935802,-16.330604119344187,-27.036104309845726,23.79484475268269
106,1,5.3,-24.1107311698064,-23.656595596400734,-30.66661839344089,9.240059785244966,1.4512045565147673,23.663630888093365,-16.83224688275311,23.967078991596637,-28.831862559002275,0.5796283399700641,-10.176312188875542,-8.211247058823517,19.607947420954844,15.865461995181818,18.49514519125937,0.6176233473073154,0.037462588466546265,9.237526869890168,-29.67522157952058,-16.52996593244808,-27.834701836998978,25.414134131244804
107,1,5.35,-24.2879330056728,-23.649308359553594,-31.03712312549579,9.096343743555494,1.3171057206472696,23.651960721456724,-17.048581252649214,23.85873374572052,-29.22383745312743,0.3148919567117616,-10.439584742193176,-8.25067052598818,19.546780355159356,15.819128452001564,18.399121214418813,0.6250358419327213,-0.11306356425436803,9.112542813777146,-30.027238881755498,-16.72332268137525,-28.61475812803255,26.995828068181922
108,1,5.4,-24.453805985901788,-23.64238732598539,-31.41123890713733,8.959403728312239,1.183057793492793,23.64030028228008,-17.26359965971573,23.748437472766895,-29.615374595318848,0.05076048694239432,-10.70218630622621,-8.285077373171475,19.485580938048642,15.772770402969314,18.304615612987106,0.6323788025368202,-0.2638353803121518,8.988526947874703,-30.38041998765433,-16.910699592201308,-29.376273182946488,28.53992656349401
109,1,5.45,-24.609146825742265,-23.63582260866906,-31.78874037554103,8.828764496401305,1.0490573811371249,23.62864892206612,-17.47735931972789,23.636275000000005,-30.006596750315957,-0.21208941433929596,-10.964146054421754,-8.314685714285716,19.424351326377035,15.726389481808525,18.211527161936985,0.6396568647210685,-0.4148877595507585,8.865617900772051,-30.734570678808584,-17.092121891001735,-30.11924700174078,30.046429617181147
110,1,5.5,-24.754752240443114,-23.62960432057744,-32.169402167882396,8.703950804708832,0.9151010896660807,23.6170059923175,-17.689917448460882,23.522331154684103,-30.397626682858267,-0.4729810921345603,-11.225493160227074,-8.339713663243042,19.363093676898885,15.679987322242667,18.11975463624124,0.6468746640868588,-0.5662556018143405,8.743954301058281,-31.08949673680979,-17.26761480385208,-30.843679584415458,31.515337229243286
111,1,5.55,-24.891418945253218,-23.623722574683384,-32.55299892133696,8.584487410120943,0.7811855251654549,23.60537084453688,-17.90133126168987,23.406690764083415,-30.78858715768526,-0.7312378914446569,-11.486256797089212,-8.360379333955791,19.30181014636851,15.633565557995212,18.029196810872563,0.6540368362356332,-0.7179738069469082,8.62367477732252,-31.445003943249503,-17.437203556827882,-31.54957093097046,32.946649399680446
112,1,5.6,-25.019943655421493,-23.618167483959752,-32.93930527308022,8.469899069523791,0.6473072937210276,23.593742830226923,-18.111657975190084,23.28943865546219,-31.17960093953641,-0.9861831572707942,-11.746466138455382,-8.37690084033613,19.240502891540373,15.58712582278961,17.939752460803746,0.6611480167687915,-0.8700772747925569,8.504917958153925,-31.800898079719246,-17.600913376004673,-32.23692104140583,34.34036612849259
113,1,5.65,-25.1411230861968,-23.612929161379427,-33.3280958602877,8.359710539803494,0.5134630014186357,23.5821213008903,-18.320954804736715,23.170659656084638,-31.570790793151186,-1.2371402346142162,-12.00615035777276,-8.389496296296283,19.179174069168667,15.540669750349352,17.85132036100744,0.6682128412877617,-1.022600905195283,8.387822472141607,-32.15698492781057,-17.758769487457943,-32.90572991572155,35.69648741567976
114,1,5.7,-25.255753952828037,-23.60799771991524,-33.71914532013494,8.253446577846198,0.37964925434403085,23.570505608029713,-18.52927896610496,23.050438593215063,-31.9622794832691,-1.4834324684761881,-12.265338628488443,-8.39838381574852,19.117825836007825,15.49419897439789,17.763799286456504,0.6752359453939647,-1.1755795979992385,8.272526947874717,-32.513070269114976,-17.91079711726329,-33.55599755391764,37.01501326124193
115,1,5.75,-25.364632970564088,-23.60336327254011,-34.1122282897974,8.150631940537998,0.24586265858307144,23.558895103147762,-18.736687675070023,22.928860294117655,-32.3541897746296,-1.724383203857947,-12.524060124049605,-8.403781512605022,19.05646034881221,15.447715128658693,17.677088012123576,0.6822219646888215,-1.3290482530483914,8.15917001394238,-32.868959885224015,-18.057021491496204,-34.18772395599407,38.29594366517912
116,1,5.8,-25.468556854653844,-23.599015932226852,-34.507119406450656,8.050791384765084,0.11209982022145937,23.54728913774718,-18.943238147407108,22.80600958605664,-32.74664443197217,-1.9593157857607508,-12.782344017903462,-8.405907500778103,18.995079764336097,15.401219846855227,17.591085312981463,0.6891755347737245,-1.4830417701868868,8.047890298933723,-33.22445955772923,-18.1974678362323,-34.800909121950866,39.5392786274913
117,1,5.85,-25.568322320346173,-23.594945811948335,-34.9035933072702,7.953449667413558,-0.021642654654890237,23.535687063330563,-19.14898759889141,22.681971296296297,-33.13976622003632,-2.18755355918584,-13.040219483497104,-8.404979894179888,18.93368623933395,15.35471476271097,17.505689964002897,0.6961012912501516,-1.6375950492587137,7.938826431437882,-33.57937506822215,-18.33216137754699,-35.39555305178801,40.74501814817853
118,1,5.9,-25.664726082890017,-23.591143024677464,-35.30142462943152,7.858131545369545,-0.155368159960247,23.524088231400626,-19.353993245298128,22.55683025210086,-33.53367790356149,-2.4084198691344447,-13.297715694277727,-8.401216806722672,18.87228193056002,15.308201509949384,17.420800740160587,0.7030038697194598,-1.7927429901080245,7.832117040044011,-33.933512198294295,-18.461127341515883,-35.971655745505515,41.913162227240704
119,1,5.95,-25.758564857534203,-23.58759768338706,-35.70038801011019,7.764361775519177,-0.2890800896088308,23.512491993460017,-19.558312302402456,22.430671280734515,-33.928502247287184,-2.6212380606078263,-13.554861823692434,-8.394836352318695,18.81086899476871,15.261681722293886,17.33631641642738,0.7098879057830842,-1.9485204925787514,7.727900753341217,-34.28667672953722,-18.584390954214538,-36.529217203103386,43.043710864677934
120,1,6.0,-25.850635359527654,-23.584299901049995,-36.10025808648168,7.671665114748606,-0.4227818375147905,23.500897701011425,-19.76200198597958,22.30357920946156,-34.324362015952886,-2.825331478607218,-13.811687045188457,-8.386056644880163,18.749449588714327,15.215157033468017,17.25213576777587,0.7167580350424672,-2.104962456515082,7.626316199918662,-34.63867444354244,-18.701977441718405,-37.068237424581596,44.13666406049017
121,1,6.05,-25.941734304119258,-23.581239790639174,-36.50080949572152,7.57956631994395,-0.5564767975923104,23.489304705557494,-19.965119511804723,22.175638865546226,-34.72137997429807,-3.0200234681338785,-14.06822053221289,-8.375095798319315,18.688025869151247,15.168629077195213,17.168157569178902,0.7236188930990082,-2.262103781761006,7.527502008365424,-34.98931112190151,-18.813912030103097,-37.588716409940176,45.19202181467741
122,1,6.1,-26.03265840655787,-23.578407465127377,-36.90181687500524,7.487590147991369,-0.6901683637556957,23.47771235860091,-20.167722095653076,22.046935076252737,-35.11967888706221,-3.204637374189062,-14.324491458212925,-8.362171926548381,18.626599992833846,15.12209948719893,17.0842805956092,0.7304751155541283,-2.419979368160604,7.431596807270701,-35.33839254620594,-18.920219945444096,-38.0906541591791,46.20978412723966
123,1,6.15,-26.124204382092433,-23.575793037487543,-37.30305486150832,7.395261355776938,-0.8238599299190241,23.46612001164433,-20.369866953299834,21.917552668845296,-35.51938151898479,-3.378496541773991,-14.580528996635692,-8.347503143479592,18.565174116516417,15.075569897202683,17.00040362203947,0.7373313380092483,-2.5786241155579432,7.338739225223584,-35.68572449804727,-19.020926413816987,-38.57405067229839,47.189950998176926
124,1,6.2,-26.21716894597178,-23.57338662069253,-37.70429809240631,7.302104700186845,-0.9575548899965938,23.454527016190383,-20.571611300520203,21.787576470588235,-35.920610634805286,-3.54092431588991,-14.83636232092838,-8.331307563025192,18.503750396953365,15.029041940929865,16.916425423442504,0.7441921960657893,-2.738072923797077,7.249067890813208,-36.03111275901705,-19.11605666129727,-39.03890594929803,48.132522427489214
125,1,6.25,-26.31234881344481,-23.57117832771517,-38.10532120487472,7.20764493810718,-1.0912566379025321,23.442932723741777,-20.773012353089385,21.65709130874572,-36.323488999263176,-3.6912440415380985,-15.09202060453812,-8.313803299097398,18.442330990898967,14.982517252104003,16.832244774791036,0.7510623253251794,-2.8983606927220222,7.16272143262875,-36.37436311070679,-19.205635913960485,-39.485219990178024,49.03749841517646
126,1,6.3,-26.410540699760446,-23.569158271528345,-38.50589883608905,7.1114068264241155,-1.2249685675511088,23.431336485801182,-20.974127326782572,21.526182010582012,-36.72813937709797,-3.8287790637197574,-15.347533020912067,-8.295208465608457,18.38091805510767,14.935997464448548,16.747760451057772,0.7579463613888038,-3.0595223221769317,7.07983847925928,-36.71528133470804,-19.289689397882157,-39.912992794938376,49.904878961238744
127,1,6.35,-26.512541320167543,-23.567316565104917,-38.90580562322484,7.01291512202377,-1.3586940728564727,23.419737653871252,-21.175013437374957,21.394933403361343,-37.13468453304912,-3.9528527274361664,-15.602928743497415,-8.275741176470582,18.319513746333726,14.889484211686934,16.66287122721549,0.7648489398581049,-3.2215927120058083,7.000557659293975,-37.05367321261233,-19.368242339137836,-40.322224363579096,50.73466406567604
128,1,6.4,-26.619147389915017,-23.565643321417728,-39.3048162034576,6.911694581792254,-1.4924365477328223,23.408135579454644,-21.375727900641746,21.26343031434797,-37.5432472318561,-4.062788377688541,-15.858236945741254,-8.25561954559602,18.258120221331566,14.842979127542662,16.577475878236925,0.7717746963345249,-3.3846067620527194,6.925017601321947,-37.3893445260112,-19.44131996380305,-40.71291469610016,51.52685372848836
129,1,6.45,-26.731155624251723,-23.564128653439674,-39.70270521396283,6.8072699626157345,-1.6261993860944344,23.396529614054053,-21.576327932358126,21.13175757080611,-37.95395023825842,-4.157909359478143,-16.113486801090822,-8.23506168689698,18.19673963685547,14.796483845739196,16.49147317909481,0.7787282664194493,-3.548599372161725,6.853356933932346,-37.72210105649618,-19.508947497953336,-41.08506379250158,52.28144794967567
130,1,6.5,-26.849362738426578,-23.5627626741436,-40.099247291916065,6.699166021380343,-1.759985981855408,23.38491910917211,-21.776870748299316,20.999999999999986,-38.36691631699554,-4.237539017806231,-16.368707482993194,-8.214285714285715,18.135374149659867,14.75,16.404761904761912,0.7857142857142918,-3.7136054421768705,6.785714285714285,-38.05174858565879,-19.571150167664243,-41.438671652783356,52.998446729237976
131,1,6.55,-26.974228615669553,-23.561494553468567,-40.494231049802124,6.587104770521577,-1.8937988238862147,23.37330358924413,-21.977413564240514,20.8682424291939,-38.782136505163294,-4.3012723708047425,-16.623928164895602,-8.193509741674436,18.074025341364532,14.703528788388951,16.317267823551546,0.7927361536601296,-3.8796409508047205,6.722153222395065,-38.37809289509059,-19.627953199011266,-41.773738276945494,53.677850067175314
132,1,6.6,-27.104865811135134,-23.56010968921834,-40.887501001343125,6.47159724467253,-2.027636780882119,23.36168327043587,-22.17801359595691,20.736569685652057,-39.19907492928285,-4.349791129128455,-16.879178020245142,-8.1729518829754,18.01269249305136,14.657069666331552,16.229024677139464,0.7997923250564583,-4.0466461922015,6.662437058254447,-38.70093976638309,-19.679381818069984,-42.09026366498799,54.31965796348764
133,1,6.65,-27.240050047958835,-23.55835253616289,-41.2789156355705,6.353351734015753,-2.161497816494581,23.35005854184574,-22.37872805922369,20.605066596638643,-39.61706398823178,-4.384048676562919,-17.134486222489002,-8.152830252100841,17.951374310667845,14.610621653593718,16.14009320054207,0.806880018542401,-4.214542539385953,6.606254044710447,-39.02009498112783,-19.725461250915906,-42.388247816910834,54.92387041817502
134,1,6.7,-27.378557049276285,-23.555967549072136,-41.668333441515685,6.233076528733697,-2.2953798943750883,23.338429792572143,-22.579614169816075,20.47381798941798,-40.03543608088761,-4.404998396893575,-17.389881945074336,-8.133362962962948,17.890069500161232,14.564183769941387,16.05053412877568,0.8139964527571735,-4.383251365376857,6.553292433180957,-39.335364320916355,-19.766216723624574,-42.667690732714036,55.49048743123736
135,1,6.75,-27.51916253822299,-23.552699182716047,-42.055612908210094,6.111479919008907,-2.429280978175143,23.326797411713493,-22.78072914350926,20.34290869125428,-40.45352360612787,-4.4135936739059325,-17.645394361448297,-8.114768129474001,17.828776767478985,14.517755035140468,15.96040819685662,0.821138846339899,-4.552694043192915,6.503240475083942,-39.646553567340185,-19.801673462271523,-42.92859241239759,56.019509002674745
136,1,6.8,-27.660642237934553,-23.548291891864615,-42.44061252468517,5.989270195023828,-2.5631990315461692,23.315161788368137,-22.982130196078437,20.212423529411765,-40.8706589628301,-4.41078789138551,-17.90105264505803,-8.09726386554621,17.767494818568494,14.471334468956876,15.869776139801303,0.8283044179296866,-4.722791945852855,6.455786421837367,-39.95346850199086,-19.831856692932277,-43.17095285596151,56.510935132487106
137,1,6.85,-27.801771871546496,-23.542490131287757,-42.82319077997234,5.867155646961017,-2.697132018139712,23.30352331163455,-23.183874543298806,20.082447331154675,-41.286174549871845,-4.397534433117784,-18.15688596935071,-8.08106828509181,17.70622235937715,14.424921091156556,15.778698692626051,0.835490386165759,-4.893466446375392,6.410618524859167,-40.25591490645992,-19.856791641682378,-43.39477206340578,56.96476582067451
138,1,6.9,-27.94132716219443,-23.535038355755432,-43.20320616310305,5.74584456500294,-2.8310779016071876,23.291882370611084,-23.386019400945564,19.953064923747263,-41.69940276613063,-4.374786682888285,-18.412923507773478,-8.066399502023021,17.644958095852346,14.378513921505402,15.687236590347197,0.842693969687204,-5.0646389177793125,6.36742503556728,-40.553698562338894,-19.87650353459737,-43.600050034730415,57.3810010672369
